title,date,article_body,link,category,summary,company_name,funds
Sage Therapeutics to Present at the Stifel 2023 CNS Days,03/22/2023 - 06:30 AM,"CAMBRIDGE, Mass.--(BUSINESS WIRE)--Sage Therapeutics, Inc. (Nasdaq: SAGE), a biopharmaceutical company leading the way to create a world with better brain health, announced today that the Company will present at the Stifel 2023 CNS Days on Wednesday, March 29, 2023, at 11:00 a.m. ET.",https://www.businesswire.com/news/home/20230321005679/en,Conference News,"CAMBRIDGE, Mass.--(BUSINESS WIRE)--Sage Therapeutics, Inc. (Nasdaq: SAGE), a biopharmaceutical company leading the way to create a world with better brain health, announced today that the Company will present at the Stifel 2023 CNS Days on Wednesday, March 29, 2023, at 11:00 a.m.ET.","['Mass.--(BUSINESS WIRE)--Sage Therapeutics, Inc.', 'Company']",[]
"Alzheon to Present Biomarker, Brain Preservation and Clinical Effects of Oral Tablet ALZ-801 (Valiltramiprosate) at Upcoming AD/PD 2023 Conference in Gothenburg, Sweden",03/22/2023 - 06:00 AM,"FRAMINGHAM, Mass.--(BUSINESS WIRE)--Alzheon, Inc., a clinical-stage biopharmaceutical company developing a broad portfolio of product candidates and diagnostic assays for patients suffering from Alzheimer’s disease (AD) and other neurodegenerative disorders, today announced that it will be presenting interim findings from an ongoing Phase 2 study evaluating ALZ-801 tablet at the upcoming AD/PD 2023 Conference to be held from March 28 – April 1, 2023 in Gothenburg, Sweden.",https://www.businesswire.com/news/home/20230322005010/en,Conference News,"FRAMINGHAM, Mass.--(BUSINESS WIRE)--Alzheon, Inc., a clinical-stage biopharmaceutical company developing a broad portfolio of product candidates and diagnostic assays for patients suffering from Alzheimer’s disease (AD) and other neurodegenerative disorders, today announced that it will be presenting interim findings from an ongoing Phase 2 study evaluating ALZ-801 tablet at the upcoming AD/PD 2023 Conference to be held from March 28 – April 1, 2023 in Gothenburg, Sweden.",[],[]
ON24 Scales Digital Engagement for Adobe Experience Cloud Customers,03/22/2023 - 06:00 AM,"LAS VEGAS--(BUSINESS WIRE)--According to Gartner, 80% of B2B sales interactions between suppliers and buyers will occur in digital channels by 2025. That’s why, today, ON24 (NYSE: ONTF), a leading digital engagement platform that drives pipeline and revenue growth, and LeapPoint, a leading digital advisory firm, have announced a partnership to help enterprises successfully develop and execute a digital-first go-to-market strategy, powered by ON24 and Adobe Experience Cloud technologies.",https://www.businesswire.com/news/home/20230322005136/en,Conference News,"LAS VEGAS--(BUSINESS WIRE)--According to Gartner, 80% of B2B sales interactions between suppliers and buyers will occur in digital channels by 2025.That’s why, today, ON24 (NYSE: ONTF), a leading digital engagement platform that drives pipeline and revenue growth, and LeapPoint, a leading digital advisory firm, have announced a partnership to help enterprises successfully develop and execute a digital-first go-to-market strategy, powered by ON24 and Adobe Experience Cloud technologies.","['LAS', 'Gartner', 'LeapPoint']",[]
Lambdates improve their Slenium automation test experience by increasing integrated test intelligence supported by artificial intelligence,03/22/2023 - 05:47 AM,"India's Neida and San Francisco- (Business Wire)-(American Business Information) -The intelligent omni-channel digital experience test cloud platform lambdatest announced that it has added high-level artificial intelligence (AI) supported by the SELENIUM test cloud productsTest intelligent function.With this new feature, Lambdates now enables companies to understand their test execution process more deeply and help them better simplify the quality assurance process.",https://www.businesswire.com/news/home/20230320005428/zh-CN,Conference News,"India's Neida and San Francisco- (Business Wire)-(American Business Information) -The intelligent omni-channel digital experience test cloud platform lambdatest announced that it has added high-level artificial intelligence (AI) supported by the SELENIUM test cloud productsTest intelligent function.With this new feature, Lambdates now enables companies to understand their test execution process more deeply and help them better simplify the quality assurance process.","['AI', 'SELENIUM', 'Lambdates']",[]
Lambdatest increases the integrated test wisdom of artificial intelligence support to improve its SELENIUM automation test experience,03/22/2023 - 05:47 AM,"India's Nomida and San Francisco- (Business Wire)-(American Business Information) -The Smart Full-channel Digital Experience Test Cloud Platform Lambdates announced that it has added the entry of artificial intelligence (AI) support in its Selenium test cloud products (AI)Step test smart features.With this new feature, Lambdates now enables companies to understand their test execution process more deeply and help them further simplify the process of quality assurance.",https://www.businesswire.com/news/home/20230320005429/zh-HK,Conference News,"India's Nomida and San Francisco- (Business Wire)-(American Business Information) -The Smart Full-channel Digital Experience Test Cloud Platform Lambdates announced that it has added the entry of artificial intelligence (AI) support in its Selenium test cloud products (AI)Step test smart features.With this new feature, Lambdates now enables companies to understand their test execution process more deeply and help them further simplify the process of quality assurance.","['Nomida', 'Business Wire)-(American Business Information', 'Digital Experience Test Cloud Platform Lambdates', 'AI', 'Selenium', 'Lambdates']",[]
"Collaborate Science – ML-PBL Powered by Accelerate Learning Transforms K-5 Science Instruction with Phenomena-Driven, Project-Based Learning",03/22/2023 - 05:00 AM,"HOUSTON--(BUSINESS WIRE)--Research shows that rigorous project-based learning (PBL) has strong, positive effects on science achievement. Collaborate Science – ML-PBL Powered by Accelerate Learning is a new K-5 science curriculum that fuses phenomena-driven PBL for students with focused professional development for teachers. The digital curriculum will be unveiled this week at the National Science Teaching Association National Conference in booth #600.",https://www.businesswire.com/news/home/20230322005308/en,Conference News,Collaborate Science – ML-PBL Powered by Accelerate Learning is a new K-5 science curriculum that fuses phenomena-driven PBL for students with focused professional development for teachers.The digital curriculum will be unveiled this week at the National Science Teaching Association National Conference in booth #600.,['the National Science Teaching Association National Conference'],['600']
Advancing Health Equity: Pivot Point Consulting Announces Participation in and Sponsorship of OCHIN Learning Forum,03/22/2023 - 04:02 AM,"NASHVILLE, Tenn.--(BUSINESS WIRE)--Pivot Point Consulting, a leading healthcare consulting firm, has announced its gold level sponsorship, and participation in the OCHIN Learning Forum, taking place April 2-5, 2023 in Las Vegas. As a trusted partner to healthcare organizations nationwide, Pivot Point Consulting is committed to advancing technology-enabled healthcare through collaboration with industry leaders like OCHIN and its members.",https://www.businesswire.com/news/home/20230322005107/en,Conference News,"NASHVILLE, Tenn.--(BUSINESS WIRE)--Pivot Point Consulting, a leading healthcare consulting firm, has announced its gold level sponsorship, and participation in the OCHIN Learning Forum, taking place April 2-5, 2023 in Las Vegas.As a trusted partner to healthcare organizations nationwide, Pivot Point Consulting is committed to advancing technology-enabled healthcare through collaboration with industry leaders like OCHIN and its members.","['NASHVILLE', 'Point Consulting', 'the OCHIN Learning Forum', 'Pivot Point Consulting']",[]
"Following the prospect of the global medical industry- ""Medical Korea 2023"" meeting will kick off at the COEX Convention and Exhibition Center in Seoul on March 23",03/22/2023 - 02:13 AM,"The 13th MEDICAL KOREA Conference will be held at the COEX Convention Center in Seoul from March 23rd to 24th, 2023. This is the first time that the epidemic broke out for the first time in a large -scale offline activity.(Figure: American Business Information)",https://www.businesswire.com/news/home/20230321005096/zh-CN,Conference News,This is the first time that the epidemic broke out for the first time in a large -scale offline activity.(Figure: American Business Information),['American Business Information'],[]
"State Grid Hangzhou Power Supply Company Introduces ""Green Power Water Purifier"" to Pave the Path for Tibetan Children to School",03/22/2023 - 12:53 AM,"March 21, students in Xiangmao Township Primary School were getting direct drinking water through a ""green electric water purifier"". (Photo: Business Wire)",https://www.businesswire.com/news/home/20230321006029/en,Conference News,"March 21, students in Xiangmao Township Primary School were getting direct drinking water through a ""green electric water purifier"".(Photo: Business Wire)",['Xiangmao Township Primary School'],[]
‘Medical Korea 2023 Conference’ on Global Medical Industry Prospects to Kick off on March 23 at Coex,03/21/2023 - 09:26 PM,"Medical Korea 2023 Conference, which celebrates its 13th this year, will be held as a large-scale offline event in three years after the outbreak of COVID-19, from March 23 to 24 at Coex in SEOUL. (Graphic: Business Wire)",https://www.businesswire.com/news/home/20230321005095/en,Conference News,"Medical Korea 2023 Conference, which celebrates its 13th this year, will be held as a large-scale offline event in three years after the outbreak of COVID-19, from March 23 to 24 at Coex in SEOUL.(Graphic: Business Wire)","['Medical Korea 2023 Conference', 'COVID-19']",[]
"Water World launched a new Alliance IS HPLC system, helping the QC laboratory reduction by up to 40%of common errors",03/21/2023 - 09:00 PM,Figure .Waters alliance is hplc system,https://www.businesswire.com/news/home/20230320005168/zh-CN,Conference News,Figure .Waters alliance is hplc system,['hplc'],[]
"Waters launched a new Alliance IS HPLC system, which reduces the QC laboratory by about 40%of common errors",03/21/2023 - 09:00 PM,Figure .Waters alliance is hplc system,https://www.businesswire.com/news/home/20230320005169/zh-HK,Conference News,Figure .Waters alliance is hplc system,['hplc'],[]
Yugabyte Announces Speaker Lineup for Third Annual Distributed SQL Summit Asia,03/21/2023 - 08:00 PM,"SUNNYVALE, Calif.--(BUSINESS WIRE)--Yugabyte, the leading open source distributed SQL database company, today announced the speaker lineup for the upcoming third annual Distributed SQL Summit (DSS) Asia.",https://www.businesswire.com/news/home/20230321005960/en,Conference News,"SUNNYVALE, Calif.--(BUSINESS WIRE)--Yugabyte, the leading open source distributed SQL database company, today announced the speaker lineup for the upcoming third annual Distributed SQL Summit (DSS) Asia.","['SUNNYVALE', 'SQL', 'Distributed SQL Summit', 'DSS']",[]
